# iterazione   metodo_sqrt              metodo_rapporto
  731      250.866345209901539      250.866345209901482
  732      250.866345209901539      250.866345209901482
  733      250.866345209901539      250.866345209901482
  734      250.866345209901539      250.866345209901482
  735      250.866345209901539      250.866345209901482
  736      250.866345209901539      250.866345209901482
  737      250.866345209901539      250.866345209901482
  738      250.866345209901539      250.866345209901482
  739      250.866345209901539      250.866345209901482
  740      250.866345209901539      250.866345209901482
  741      250.866345209901539      250.866345209901482
  742      250.866345209901539      250.866345209901482
  743      250.866345209901539      250.866345209901482
  744      250.866345209901539      250.866345209901482
  745      250.866345209901539      250.866345209901482
  746      250.866345209901539      250.866345209901482
  747      250.866345209901539      250.866345209901482
  748      250.866345209901539      250.866345209901482
  749      250.866345209901539      250.866345209901482
  750      250.866345209901539      250.866345209901482
  751      250.866345209901539      250.866345209901482
  752      250.866345209901539      250.866345209901482
  753      250.866345209901539      250.866345209901482
  754      250.866345209901539      250.866345209901482
  755      250.866345209901539      250.866345209901482
  756      250.866345209901539      250.866345209901482
  757      250.866345209901539      250.866345209901482
  758      250.866345209901539      250.866345209901482
  759      250.866345209901539      250.866345209901482
  760      250.866345209901539      250.866345209901482
  761      250.866345209901539      250.866345209901482
  762      250.866345209901539      250.866345209901482
  763      250.866345209901539      250.866345209901482
  764      250.866345209901539      250.866345209901482
  765      250.866345209901539      250.866345209901482
  766      250.866345209901539      250.866345209901482
  767      250.866345209901539      250.866345209901482
  768      250.866345209901539      250.866345209901482
  769      250.866345209901539      250.866345209901482
  770      250.866345209901539      250.866345209901482
  771      250.866345209901539      250.866345209901482
  772      250.866345209901539      250.866345209901482
  773      250.866345209901539      250.866345209901482
  774      250.866345209901539      250.866345209901482
  775      250.866345209901539      250.866345209901482
  776      250.866345209901539      250.866345209901482
  777      250.866345209901539      250.866345209901482
  778      250.866345209901539      250.866345209901482
  779      250.866345209901539      250.866345209901482
  780      250.866345209901539      250.866345209901482
  781      250.866345209901539      250.866345209901482
  782      250.866345209901539      250.866345209901482
  783      250.866345209901539      250.866345209901482
  784      250.866345209901539      250.866345209901482
  785      250.866345209901539      250.866345209901482
  786      250.866345209901539      250.866345209901482
  787      250.866345209901539      250.866345209901482
  788      250.866345209901539      250.866345209901482
  789      250.866345209901539      250.866345209901482
  790      250.866345209901539      250.866345209901482
  791      250.866345209901539      250.866345209901482
  792      250.866345209901539      250.866345209901482
  793      250.866345209901539      250.866345209901482
  794      250.866345209901539      250.866345209901482
  795      250.866345209901539      250.866345209901482
  796      250.866345209901539      250.866345209901482
  797      250.866345209901539      250.866345209901482
  798      250.866345209901539      250.866345209901482
  799      250.866345209901539      250.866345209901482
  800      250.866345209901539      250.866345209901482
  801      250.866345209901539      250.866345209901482
  802      250.866345209901539      250.866345209901482
  803      250.866345209901539      250.866345209901482
  804      250.866345209901539      250.866345209901482
  805      250.866345209901539      250.866345209901482
  806      250.866345209901539      250.866345209901482
  807      250.866345209901539      250.866345209901482
  808      250.866345209901539      250.866345209901482
  809      250.866345209901539      250.866345209901482
  810      250.866345209901539      250.866345209901482
  811      250.866345209901539      250.866345209901482
  812      250.866345209901539      250.866345209901482
  813      250.866345209901539      250.866345209901482
  814      250.866345209901539      250.866345209901482
  815      250.866345209901539      250.866345209901482
  816      250.866345209901539      250.866345209901482
  817      250.866345209901539      250.866345209901482
  818      250.866345209901539      250.866345209901482
  819      250.866345209901539      250.866345209901482
  820      250.866345209901539      250.866345209901482
  821      250.866345209901539      250.866345209901482
  822      250.866345209901539      250.866345209901482
  823      250.866345209901539      250.866345209901482
  824      250.866345209901539      250.866345209901482
  825      250.866345209901539      250.866345209901482
  826      250.866345209901539      250.866345209901482
  827      250.866345209901539      250.866345209901482
  828      250.866345209901539      250.866345209901482
  829      250.866345209901539      250.866345209901482
  830      250.866345209901539      250.866345209901482
  831      250.866345209901539      250.866345209901482
  832      250.866345209901539      250.866345209901482
  833      250.866345209901539      250.866345209901482
  834      250.866345209901539      250.866345209901482
  835      250.866345209901539      250.866345209901482
  836      250.866345209901539      250.866345209901482
  837      250.866345209901539      250.866345209901482
  838      250.866345209901539      250.866345209901482
  839      250.866345209901539      250.866345209901482
  840      250.866345209901539      250.866345209901482
  841      250.866345209901539      250.866345209901482
  842      250.866345209901539      250.866345209901482
  843      250.866345209901539      250.866345209901482
  844      250.866345209901539      250.866345209901482
  845      250.866345209901539      250.866345209901482
  846      250.866345209901539      250.866345209901482
  847      250.866345209901539      250.866345209901482
  848      250.866345209901539      250.866345209901482
  849      250.866345209901539      250.866345209901482
  850      250.866345209901539      250.866345209901482
  851      250.866345209901539      250.866345209901482
  852      250.866345209901539      250.866345209901482
  853      250.866345209901539      250.866345209901482
  854      250.866345209901539      250.866345209901482
  855      250.866345209901539      250.866345209901482
  856      250.866345209901539      250.866345209901482
  857      250.866345209901539      250.866345209901482
  858      250.866345209901539      250.866345209901482
  859      250.866345209901539      250.866345209901482
  860      250.866345209901539      250.866345209901482
  861      250.866345209901539      250.866345209901482
  862      250.866345209901539      250.866345209901482
  863      250.866345209901539      250.866345209901482
  864      250.866345209901539      250.866345209901482
  865      250.866345209901539      250.866345209901482
  866      250.866345209901539      250.866345209901482
  867      250.866345209901539      250.866345209901482
  868      250.866345209901539      250.866345209901482
  869      250.866345209901539      250.866345209901482
  870      250.866345209901539      250.866345209901482
  871      250.866345209901539      250.866345209901482
  872      250.866345209901539      250.866345209901482
  873      250.866345209901539      250.866345209901482
  874      250.866345209901539      250.866345209901482
  875      250.866345209901539      250.866345209901482
  876      250.866345209901539      250.866345209901482
  877      250.866345209901539      250.866345209901482
  878      250.866345209901539      250.866345209901482
  879      250.866345209901539      250.866345209901482
  880      250.866345209901539      250.866345209901482
  881      250.866345209901539      250.866345209901482
  882      250.866345209901539      250.866345209901482
  883      250.866345209901539      250.866345209901482
  884      250.866345209901539      250.866345209901482
  885      250.866345209901539      250.866345209901482
  886      250.866345209901539      250.866345209901482
  887      250.866345209901539      250.866345209901482
  888      250.866345209901539      250.866345209901482
  889      250.866345209901539      250.866345209901482
  890      250.866345209901539      250.866345209901482
  891      250.866345209901539      250.866345209901482
  892      250.866345209901539      250.866345209901482
  893      250.866345209901539      250.866345209901482
  894      250.866345209901539      250.866345209901482
  895      250.866345209901539      250.866345209901482
  896      250.866345209901539      250.866345209901482
  897      250.866345209901539      250.866345209901482
  898      250.866345209901539      250.866345209901482
  899      250.866345209901539      250.866345209901482
  900      250.866345209901539      250.866345209901482
  901      250.866345209901539      250.866345209901482
  902      250.866345209901539      250.866345209901482
  903      250.866345209901539      250.866345209901482
  904      250.866345209901539      250.866345209901482
  905      250.866345209901539      250.866345209901482
  906      250.866345209901539      250.866345209901482
  907      250.866345209901539      250.866345209901482
  908      250.866345209901539      250.866345209901482
  909      250.866345209901539      250.866345209901482
  910      250.866345209901539      250.866345209901482
  911      250.866345209901539      250.866345209901482
  912      250.866345209901539      250.866345209901482
  913      250.866345209901539      250.866345209901482
  914      250.866345209901539      250.866345209901482
  915      250.866345209901539      250.866345209901482
  916      250.866345209901539      250.866345209901482
  917      250.866345209901539      250.866345209901482
  918      250.866345209901539      250.866345209901482
  919      250.866345209901539      250.866345209901482
  920      250.866345209901539      250.866345209901482
  921      250.866345209901539      250.866345209901482
  922      250.866345209901539      250.866345209901482
  923      250.866345209901539      250.866345209901482
  924      250.866345209901539      250.866345209901482
  925      250.866345209901539      250.866345209901482
  926      250.866345209901539      250.866345209901482
  927      250.866345209901539      250.866345209901482
  928      250.866345209901539      250.866345209901482
  929      250.866345209901539      250.866345209901482
  930      250.866345209901539      250.866345209901482
  931      250.866345209901539      250.866345209901482
  932      250.866345209901539      250.866345209901482
  933      250.866345209901539      250.866345209901482
  934      250.866345209901539      250.866345209901482
  935      250.866345209901539      250.866345209901482
  936      250.866345209901539      250.866345209901482
  937      250.866345209901539      250.866345209901482
  938      250.866345209901539      250.866345209901482
  939      250.866345209901539      250.866345209901482
  940      250.866345209901539      250.866345209901482
  941      250.866345209901539      250.866345209901482
  942      250.866345209901539      250.866345209901482
  943      250.866345209901539      250.866345209901482
  944      250.866345209901539      250.866345209901482
  945      250.866345209901539      250.866345209901482
  946      250.866345209901539      250.866345209901482
  947      250.866345209901539      250.866345209901482
  948      250.866345209901539      250.866345209901482
  949      250.866345209901539      250.866345209901482
  950      250.866345209901539      250.866345209901482
  951      250.866345209901539      250.866345209901482
  952      250.866345209901539      250.866345209901482
  953      250.866345209901539      250.866345209901482
  954      250.866345209901539      250.866345209901482
  955      250.866345209901539      250.866345209901482
  956      250.866345209901539      250.866345209901482
  957      250.866345209901539      250.866345209901482
  958      250.866345209901539      250.866345209901482
  959      250.866345209901539      250.866345209901482
  960      250.866345209901539      250.866345209901482
  961      250.866345209901539      250.866345209901482
  962      250.866345209901539      250.866345209901482
  963      250.866345209901539      250.866345209901482
  964      250.866345209901539      250.866345209901482
  965      250.866345209901539      250.866345209901482
  966      250.866345209901539      250.866345209901482
  967      250.866345209901539      250.866345209901482
  968      250.866345209901539      250.866345209901482
  969      250.866345209901539      250.866345209901482
  970      250.866345209901539      250.866345209901482
  971      250.866345209901539      250.866345209901482
  972      250.866345209901539      250.866345209901482
  973      250.866345209901539      250.866345209901482
  974      250.866345209901539      250.866345209901482
  975      250.866345209901539      250.866345209901482
  976      250.866345209901539      250.866345209901482
  977      250.866345209901539      250.866345209901482
  978      250.866345209901539      250.866345209901482
  979      250.866345209901539      250.866345209901482
  980      250.866345209901539      250.866345209901482
  981      250.866345209901539      250.866345209901482
  982      250.866345209901539      250.866345209901482
  983      250.866345209901539      250.866345209901482
  984      250.866345209901539      250.866345209901482
  985      250.866345209901539      250.866345209901482
  986      250.866345209901539      250.866345209901482
  987      250.866345209901539      250.866345209901482
  988      250.866345209901539      250.866345209901482
  989      250.866345209901539      250.866345209901482
  990      250.866345209901539      250.866345209901482
  991      250.866345209901539      250.866345209901482
  992      250.866345209901539      250.866345209901482
  993      250.866345209901539      250.866345209901482
  994      250.866345209901539      250.866345209901482
  995      250.866345209901539      250.866345209901482
  996      250.866345209901539      250.866345209901482
  997      250.866345209901539      250.866345209901482
  998      250.866345209901539      250.866345209901482
  999      250.866345209901539      250.866345209901482
 1000      250.866345209901539      250.866345209901482
