# iterazione   metodo_sqrt              metodo_rapporto
  142        4.460504870018764        4.460504870018763
  143        4.460504870018763        4.460504870018764
  144        4.460504870018763        4.460504870018764
  145        4.460504870018763        4.460504870018763
  146        4.460504870018763        4.460504870018764
  147        4.460504870018763        4.460504870018763
  148        4.460504870018764        4.460504870018764
  149        4.460504870018763        4.460504870018763
  150        4.460504870018764        4.460504870018763
  151        4.460504870018763        4.460504870018763
  152        4.460504870018763        4.460504870018764
  153        4.460504870018764        4.460504870018764
  154        4.460504870018764        4.460504870018764
  155        4.460504870018763        4.460504870018763
  156        4.460504870018763        4.460504870018764
  157        4.460504870018764        4.460504870018763
  158        4.460504870018763        4.460504870018764
  159        4.460504870018764        4.460504870018762
  160        4.460504870018764        4.460504870018764
  161        4.460504870018763        4.460504870018764
  162        4.460504870018763        4.460504870018764
  163        4.460504870018764        4.460504870018764
  164        4.460504870018764        4.460504870018763
  165        4.460504870018763        4.460504870018764
  166        4.460504870018764        4.460504870018763
  167        4.460504870018764        4.460504870018764
  168        4.460504870018763        4.460504870018763
  169        4.460504870018763        4.460504870018764
  170        4.460504870018763        4.460504870018763
  171        4.460504870018763        4.460504870018763
  172        4.460504870018763        4.460504870018765
  173        4.460504870018763        4.460504870018763
  174        4.460504870018763        4.460504870018764
  175        4.460504870018763        4.460504870018763
  176        4.460504870018764        4.460504870018764
  177        4.460504870018763        4.460504870018764
  178        4.460504870018763        4.460504870018764
  179        4.460504870018764        4.460504870018762
  180        4.460504870018764        4.460504870018764
  181        4.460504870018763        4.460504870018763
  182        4.460504870018764        4.460504870018763
  183        4.460504870018763        4.460504870018764
  184        4.460504870018763        4.460504870018763
  185        4.460504870018764        4.460504870018763
  186        4.460504870018764        4.460504870018764
  187        4.460504870018763        4.460504870018763
  188        4.460504870018763        4.460504870018764
  189        4.460504870018763        4.460504870018764
  190        4.460504870018763        4.460504870018764
  191        4.460504870018764        4.460504870018763
  192        4.460504870018763        4.460504870018763
  193        4.460504870018764        4.460504870018764
  194        4.460504870018763        4.460504870018763
  195        4.460504870018763        4.460504870018763
  196        4.460504870018763        4.460504870018764
  197        4.460504870018763        4.460504870018763
  198        4.460504870018764        4.460504870018765
  199        4.460504870018764        4.460504870018762
  200        4.460504870018764        4.460504870018763
  201        4.460504870018763        4.460504870018764
  202        4.460504870018764        4.460504870018764
  203        4.460504870018764        4.460504870018764
  204        4.460504870018763        4.460504870018763
  205        4.460504870018763        4.460504870018764
  206        4.460504870018763        4.460504870018764
  207        4.460504870018763        4.460504870018762
  208        4.460504870018764        4.460504870018764
  209        4.460504870018763        4.460504870018763
  210        4.460504870018764        4.460504870018764
  211        4.460504870018764        4.460504870018764
  212        4.460504870018763        4.460504870018763
  213        4.460504870018764        4.460504870018764
  214        4.460504870018763        4.460504870018764
  215        4.460504870018763        4.460504870018763
  216        4.460504870018763        4.460504870018763
  217        4.460504870018763        4.460504870018764
  218        4.460504870018764        4.460504870018763
  219        4.460504870018763        4.460504870018763
  220        4.460504870018763        4.460504870018764
  221        4.460504870018764        4.460504870018763
  222        4.460504870018763        4.460504870018764
  223        4.460504870018763        4.460504870018763
  224        4.460504870018763        4.460504870018763
  225        4.460504870018763        4.460504870018765
  226        4.460504870018763        4.460504870018763
  227        4.460504870018764        4.460504870018763
  228        4.460504870018763        4.460504870018763
  229        4.460504870018763        4.460504870018764
  230        4.460504870018764        4.460504870018764
  231        4.460504870018763        4.460504870018764
  232        4.460504870018763        4.460504870018763
  233        4.460504870018763        4.460504870018763
  234        4.460504870018764        4.460504870018764
  235        4.460504870018764        4.460504870018764
  236        4.460504870018763        4.460504870018764
  237        4.460504870018763        4.460504870018763
  238        4.460504870018763        4.460504870018764
  239        4.460504870018763        4.460504870018763
  240        4.460504870018763        4.460504870018763
  241        4.460504870018763        4.460504870018764
  242        4.460504870018764        4.460504870018763
  243        4.460504870018764        4.460504870018764
  244        4.460504870018764        4.460504870018763
  245        4.460504870018764        4.460504870018763
  246        4.460504870018764        4.460504870018764
  247        4.460504870018764        4.460504870018763
  248        4.460504870018763        4.460504870018764
  249        4.460504870018763        4.460504870018764
  250        4.460504870018764        4.460504870018763
  251        4.460504870018763        4.460504870018763
  252        4.460504870018763        4.460504870018764
  253        4.460504870018763        4.460504870018763
  254        4.460504870018763        4.460504870018764
  255        4.460504870018763        4.460504870018764
  256        4.460504870018763        4.460504870018763
  257        4.460504870018764        4.460504870018763
  258        4.460504870018763        4.460504870018763
  259        4.460504870018764        4.460504870018763
  260        4.460504870018764        4.460504870018764
  261        4.460504870018763        4.460504870018763
  262        4.460504870018763        4.460504870018763
  263        4.460504870018763        4.460504870018764
  264        4.460504870018764        4.460504870018763
  265        4.460504870018764        4.460504870018763
  266        4.460504870018763        4.460504870018763
  267        4.460504870018764        4.460504870018763
  268        4.460504870018763        4.460504870018765
  269        4.460504870018763        4.460504870018764
  270        4.460504870018764        4.460504870018763
  271        4.460504870018763        4.460504870018763
  272        4.460504870018763        4.460504870018763
  273        4.460504870018763        4.460504870018764
  274        4.460504870018763        4.460504870018763
  275        4.460504870018763        4.460504870018764
  276        4.460504870018764        4.460504870018763
  277        4.460504870018764        4.460504870018764
  278        4.460504870018764        4.460504870018764
  279        4.460504870018763        4.460504870018764
  280        4.460504870018763        4.460504870018764
  281        4.460504870018763        4.460504870018764
  282        4.460504870018763        4.460504870018763
  283        4.460504870018763        4.460504870018763
  284        4.460504870018764        4.460504870018765
  285        4.460504870018764        4.460504870018763
  286        4.460504870018763        4.460504870018763
  287        4.460504870018763        4.460504870018764
  288        4.460504870018763        4.460504870018764
  289        4.460504870018764        4.460504870018763
  290        4.460504870018763        4.460504870018764
  291        4.460504870018763        4.460504870018763
  292        4.460504870018763        4.460504870018763
  293        4.460504870018764        4.460504870018764
  294        4.460504870018763        4.460504870018764
  295        4.460504870018763        4.460504870018763
  296        4.460504870018764        4.460504870018763
  297        4.460504870018763        4.460504870018764
  298        4.460504870018763        4.460504870018763
  299        4.460504870018763        4.460504870018764
  300        4.460504870018764        4.460504870018764
  301        4.460504870018764        4.460504870018764
  302        4.460504870018763        4.460504870018764
  303        4.460504870018764        4.460504870018763
  304        4.460504870018763        4.460504870018764
  305        4.460504870018763        4.460504870018765
  306        4.460504870018764        4.460504870018762
  307        4.460504870018764        4.460504870018764
  308        4.460504870018764        4.460504870018764
  309        4.460504870018764        4.460504870018763
  310        4.460504870018763        4.460504870018763
  311        4.460504870018763        4.460504870018764
  312        4.460504870018763        4.460504870018763
  313        4.460504870018763        4.460504870018763
  314        4.460504870018764        4.460504870018764
  315        4.460504870018763        4.460504870018763
  316        4.460504870018763        4.460504870018764
  317        4.460504870018763        4.460504870018763
  318        4.460504870018764        4.460504870018764
  319        4.460504870018763        4.460504870018764
  320        4.460504870018764        4.460504870018763
  321        4.460504870018763        4.460504870018763
  322        4.460504870018763        4.460504870018763
  323        4.460504870018764        4.460504870018764
  324        4.460504870018763        4.460504870018763
  325        4.460504870018763        4.460504870018764
  326        4.460504870018764        4.460504870018764
  327        4.460504870018764        4.460504870018763
  328        4.460504870018764        4.460504870018763
  329        4.460504870018763        4.460504870018763
  330        4.460504870018763        4.460504870018764
  331        4.460504870018763        4.460504870018764
  332        4.460504870018764        4.460504870018763
  333        4.460504870018763        4.460504870018764
  334        4.460504870018764        4.460504870018764
  335        4.460504870018764        4.460504870018763
  336        4.460504870018763        4.460504870018763
  337        4.460504870018764        4.460504870018763
  338        4.460504870018763        4.460504870018764
  339        4.460504870018763        4.460504870018763
  340        4.460504870018763        4.460504870018764
  341        4.460504870018763        4.460504870018764
  342        4.460504870018763        4.460504870018763
  343        4.460504870018763        4.460504870018762
  344        4.460504870018763        4.460504870018765
  345        4.460504870018764        4.460504870018763
  346        4.460504870018763        4.460504870018763
  347        4.460504870018763        4.460504870018764
  348        4.460504870018763        4.460504870018763
  349        4.460504870018763        4.460504870018764
  350        4.460504870018763        4.460504870018763
  351        4.460504870018764        4.460504870018763
  352        4.460504870018764        4.460504870018763
  353        4.460504870018764        4.460504870018764
  354        4.460504870018763        4.460504870018764
  355        4.460504870018764        4.460504870018764
  356        4.460504870018763        4.460504870018763
  357        4.460504870018764        4.460504870018763
  358        4.460504870018764        4.460504870018764
  359        4.460504870018764        4.460504870018764
  360        4.460504870018764        4.460504870018763
  361        4.460504870018764        4.460504870018764
  362        4.460504870018763        4.460504870018763
  363        4.460504870018764        4.460504870018764
  364        4.460504870018764        4.460504870018763
  365        4.460504870018764        4.460504870018763
  366        4.460504870018763        4.460504870018764
  367        4.460504870018763        4.460504870018763
  368        4.460504870018763        4.460504870018763
  369        4.460504870018763        4.460504870018763
  370        4.460504870018764        4.460504870018764
  371        4.460504870018764        4.460504870018763
  372        4.460504870018764        4.460504870018764
  373        4.460504870018764        4.460504870018765
  374        4.460504870018763        4.460504870018763
  375        4.460504870018763        4.460504870018763
  376        4.460504870018763        4.460504870018763
  377        4.460504870018763        4.460504870018764
  378        4.460504870018763        4.460504870018763
  379        4.460504870018763        4.460504870018763
  380        4.460504870018763        4.460504870018763
  381        4.460504870018763        4.460504870018764
  382        4.460504870018764        4.460504870018764
  383        4.460504870018764        4.460504870018763
  384        4.460504870018763        4.460504870018763
  385        4.460504870018763        4.460504870018764
  386        4.460504870018764        4.460504870018763
  387        4.460504870018764        4.460504870018764
  388        4.460504870018763        4.460504870018764
  389        4.460504870018763        4.460504870018763
  390        4.460504870018763        4.460504870018764
  391        4.460504870018764        4.460504870018763
  392        4.460504870018763        4.460504870018764
  393        4.460504870018764        4.460504870018763
  394        4.460504870018763        4.460504870018764
  395        4.460504870018764        4.460504870018763
  396        4.460504870018764        4.460504870018763
  397        4.460504870018763        4.460504870018764
  398        4.460504870018764        4.460504870018763
  399        4.460504870018763        4.460504870018764
  400        4.460504870018764        4.460504870018763
  401        4.460504870018763        4.460504870018764
  402        4.460504870018763        4.460504870018763
  403        4.460504870018763        4.460504870018765
  404        4.460504870018764        4.460504870018763
  405        4.460504870018763        4.460504870018764
  406        4.460504870018764        4.460504870018763
  407        4.460504870018763        4.460504870018763
  408        4.460504870018763        4.460504870018763
  409        4.460504870018763        4.460504870018763
  410        4.460504870018763        4.460504870018764
  411        4.460504870018764        4.460504870018763
  412        4.460504870018763        4.460504870018764
  413        4.460504870018764        4.460504870018763
  414        4.460504870018763        4.460504870018763
  415        4.460504870018764        4.460504870018764
  416        4.460504870018764        4.460504870018764
  417        4.460504870018763        4.460504870018763
  418        4.460504870018763        4.460504870018763
  419        4.460504870018764        4.460504870018764
  420        4.460504870018764        4.460504870018764
  421        4.460504870018764        4.460504870018763
  422        4.460504870018764        4.460504870018762
  423        4.460504870018763        4.460504870018764
  424        4.460504870018763        4.460504870018763
  425        4.460504870018763        4.460504870018764
  426        4.460504870018764        4.460504870018764
  427        4.460504870018763        4.460504870018762
  428        4.460504870018763        4.460504870018764
  429        4.460504870018763        4.460504870018764
  430        4.460504870018763        4.460504870018763
  431        4.460504870018763        4.460504870018763
  432        4.460504870018763        4.460504870018763
  433        4.460504870018763        4.460504870018764
  434        4.460504870018763        4.460504870018763
  435        4.460504870018763        4.460504870018763
  436        4.460504870018764        4.460504870018764
  437        4.460504870018764        4.460504870018763
  438        4.460504870018763        4.460504870018764
  439        4.460504870018763        4.460504870018764
  440        4.460504870018763        4.460504870018763
  441        4.460504870018764        4.460504870018763
  442        4.460504870018764        4.460504870018763
  443        4.460504870018763        4.460504870018764
  444        4.460504870018763        4.460504870018764
  445        4.460504870018764        4.460504870018763
  446        4.460504870018763        4.460504870018763
  447        4.460504870018763        4.460504870018764
  448        4.460504870018763        4.460504870018764
  449        4.460504870018763        4.460504870018764
  450        4.460504870018763        4.460504870018764
  451        4.460504870018763        4.460504870018764
  452        4.460504870018763        4.460504870018764
  453        4.460504870018763        4.460504870018764
  454        4.460504870018764        4.460504870018763
  455        4.460504870018763        4.460504870018763
  456        4.460504870018763        4.460504870018764
  457        4.460504870018763        4.460504870018763
  458        4.460504870018763        4.460504870018765
  459        4.460504870018764        4.460504870018763
  460        4.460504870018764        4.460504870018763
  461        4.460504870018764        4.460504870018763
  462        4.460504870018763        4.460504870018764
  463        4.460504870018764        4.460504870018764
  464        4.460504870018763        4.460504870018764
  465        4.460504870018763        4.460504870018763
  466        4.460504870018763        4.460504870018764
  467        4.460504870018764        4.460504870018764
  468        4.460504870018764        4.460504870018764
  469        4.460504870018763        4.460504870018762
  470        4.460504870018764        4.460504870018764
  471        4.460504870018763        4.460504870018763
  472        4.460504870018763        4.460504870018763
  473        4.460504870018764        4.460504870018764
  474        4.460504870018763        4.460504870018764
  475        4.460504870018763        4.460504870018764
  476        4.460504870018763        4.460504870018764
  477        4.460504870018763        4.460504870018764
  478        4.460504870018763        4.460504870018764
  479        4.460504870018763        4.460504870018764
  480        4.460504870018763        4.460504870018764
  481        4.460504870018763        4.460504870018764
  482        4.460504870018763        4.460504870018764
  483        4.460504870018763        4.460504870018764
  484        4.460504870018763        4.460504870018764
  485        4.460504870018763        4.460504870018764
  486        4.460504870018763        4.460504870018764
  487        4.460504870018763        4.460504870018764
  488        4.460504870018763        4.460504870018764
  489        4.460504870018763        4.460504870018764
  490        4.460504870018763        4.460504870018764
  491        4.460504870018763        4.460504870018764
  492        4.460504870018763        4.460504870018764
  493        4.460504870018763        4.460504870018764
  494        4.460504870018763        4.460504870018764
  495        4.460504870018763        4.460504870018764
  496        4.460504870018763        4.460504870018764
  497        4.460504870018763        4.460504870018764
  498        4.460504870018763        4.460504870018764
  499        4.460504870018763        4.460504870018764
  500        4.460504870018763        4.460504870018764
  501        4.460504870018763        4.460504870018764
  502        4.460504870018763        4.460504870018764
  503        4.460504870018763        4.460504870018764
  504        4.460504870018763        4.460504870018764
  505        4.460504870018763        4.460504870018764
  506        4.460504870018763        4.460504870018764
  507        4.460504870018763        4.460504870018764
  508        4.460504870018763        4.460504870018764
  509        4.460504870018763        4.460504870018764
  510        4.460504870018763        4.460504870018764
  511        4.460504870018763        4.460504870018764
  512        4.460504870018763        4.460504870018764
  513        4.460504870018763        4.460504870018764
  514        4.460504870018763        4.460504870018764
  515        4.460504870018763        4.460504870018764
  516        4.460504870018763        4.460504870018764
  517        4.460504870018763        4.460504870018764
  518        4.460504870018763        4.460504870018764
  519        4.460504870018763        4.460504870018764
  520        4.460504870018763        4.460504870018764
  521        4.460504870018763        4.460504870018764
  522        4.460504870018763        4.460504870018764
  523        4.460504870018763        4.460504870018764
  524        4.460504870018763        4.460504870018764
  525        4.460504870018763        4.460504870018764
  526        4.460504870018763        4.460504870018764
  527        4.460504870018763        4.460504870018764
  528        4.460504870018763        4.460504870018764
  529        4.460504870018763        4.460504870018764
  530        4.460504870018763        4.460504870018764
  531        4.460504870018763        4.460504870018764
  532        4.460504870018763        4.460504870018764
  533        4.460504870018763        4.460504870018764
  534        4.460504870018763        4.460504870018764
  535        4.460504870018763        4.460504870018764
  536        4.460504870018763        4.460504870018764
  537        4.460504870018763        4.460504870018764
  538        4.460504870018763        4.460504870018764
  539        4.460504870018763        4.460504870018764
  540        4.460504870018763        4.460504870018764
  541        4.460504870018763        4.460504870018764
  542        4.460504870018763        4.460504870018764
  543        4.460504870018763        4.460504870018764
  544        4.460504870018763        4.460504870018764
  545        4.460504870018763        4.460504870018764
  546        4.460504870018763        4.460504870018764
  547        4.460504870018763        4.460504870018764
  548        4.460504870018763        4.460504870018764
  549        4.460504870018763        4.460504870018764
  550        4.460504870018763        4.460504870018764
  551        4.460504870018763        4.460504870018764
  552        4.460504870018763        4.460504870018764
  553        4.460504870018763        4.460504870018764
  554        4.460504870018763        4.460504870018764
  555        4.460504870018763        4.460504870018764
  556        4.460504870018763        4.460504870018764
  557        4.460504870018763        4.460504870018764
  558        4.460504870018763        4.460504870018764
  559        4.460504870018763        4.460504870018764
  560        4.460504870018763        4.460504870018764
  561        4.460504870018763        4.460504870018764
  562        4.460504870018763        4.460504870018764
  563        4.460504870018763        4.460504870018764
  564        4.460504870018763        4.460504870018764
  565        4.460504870018763        4.460504870018764
  566        4.460504870018763        4.460504870018764
  567        4.460504870018763        4.460504870018764
  568        4.460504870018763        4.460504870018764
  569        4.460504870018763        4.460504870018764
  570        4.460504870018763        4.460504870018764
  571        4.460504870018763        4.460504870018764
  572        4.460504870018763        4.460504870018764
  573        4.460504870018763        4.460504870018764
  574        4.460504870018763        4.460504870018764
  575        4.460504870018763        4.460504870018764
  576        4.460504870018763        4.460504870018764
  577        4.460504870018763        4.460504870018764
  578        4.460504870018763        4.460504870018764
  579        4.460504870018763        4.460504870018764
  580        4.460504870018763        4.460504870018764
  581        4.460504870018763        4.460504870018764
  582        4.460504870018763        4.460504870018764
  583        4.460504870018763        4.460504870018764
  584        4.460504870018763        4.460504870018764
  585        4.460504870018763        4.460504870018764
  586        4.460504870018763        4.460504870018764
  587        4.460504870018763        4.460504870018764
  588        4.460504870018763        4.460504870018764
  589        4.460504870018763        4.460504870018764
  590        4.460504870018763        4.460504870018764
  591        4.460504870018763        4.460504870018764
  592        4.460504870018763        4.460504870018764
  593        4.460504870018763        4.460504870018764
  594        4.460504870018763        4.460504870018764
  595        4.460504870018763        4.460504870018764
  596        4.460504870018763        4.460504870018764
  597        4.460504870018763        4.460504870018764
  598        4.460504870018763        4.460504870018764
  599        4.460504870018763        4.460504870018764
  600        4.460504870018763        4.460504870018764
  601        4.460504870018763        4.460504870018764
  602        4.460504870018763        4.460504870018764
  603        4.460504870018763        4.460504870018764
  604        4.460504870018763        4.460504870018764
  605        4.460504870018763        4.460504870018764
  606        4.460504870018763        4.460504870018764
  607        4.460504870018763        4.460504870018764
  608        4.460504870018763        4.460504870018764
  609        4.460504870018763        4.460504870018764
  610        4.460504870018763        4.460504870018764
  611        4.460504870018763        4.460504870018764
  612        4.460504870018763        4.460504870018764
  613        4.460504870018763        4.460504870018764
  614        4.460504870018763        4.460504870018764
  615        4.460504870018763        4.460504870018764
  616        4.460504870018763        4.460504870018764
  617        4.460504870018763        4.460504870018764
  618        4.460504870018763        4.460504870018764
  619        4.460504870018763        4.460504870018764
  620        4.460504870018763        4.460504870018764
  621        4.460504870018763        4.460504870018764
  622        4.460504870018763        4.460504870018764
  623        4.460504870018763        4.460504870018764
  624        4.460504870018763        4.460504870018764
  625        4.460504870018763        4.460504870018764
  626        4.460504870018763        4.460504870018764
  627        4.460504870018763        4.460504870018764
  628        4.460504870018763        4.460504870018764
  629        4.460504870018763        4.460504870018764
  630        4.460504870018763        4.460504870018764
  631        4.460504870018763        4.460504870018764
  632        4.460504870018763        4.460504870018764
  633        4.460504870018763        4.460504870018764
  634        4.460504870018763        4.460504870018764
  635        4.460504870018763        4.460504870018764
  636        4.460504870018763        4.460504870018764
  637        4.460504870018763        4.460504870018764
  638        4.460504870018763        4.460504870018764
  639        4.460504870018763        4.460504870018764
  640        4.460504870018763        4.460504870018764
  641        4.460504870018763        4.460504870018764
  642        4.460504870018763        4.460504870018764
  643        4.460504870018763        4.460504870018764
  644        4.460504870018763        4.460504870018764
  645        4.460504870018763        4.460504870018764
  646        4.460504870018763        4.460504870018764
  647        4.460504870018763        4.460504870018764
  648        4.460504870018763        4.460504870018764
  649        4.460504870018763        4.460504870018764
  650        4.460504870018763        4.460504870018764
  651        4.460504870018763        4.460504870018764
  652        4.460504870018763        4.460504870018764
  653        4.460504870018763        4.460504870018764
  654        4.460504870018763        4.460504870018764
  655        4.460504870018763        4.460504870018764
  656        4.460504870018763        4.460504870018764
  657        4.460504870018763        4.460504870018764
  658        4.460504870018763        4.460504870018764
  659        4.460504870018763        4.460504870018764
  660        4.460504870018763        4.460504870018764
  661        4.460504870018763        4.460504870018764
  662        4.460504870018763        4.460504870018764
  663        4.460504870018763        4.460504870018764
  664        4.460504870018763        4.460504870018764
  665        4.460504870018763        4.460504870018764
  666        4.460504870018763        4.460504870018764
  667        4.460504870018763        4.460504870018764
  668        4.460504870018763        4.460504870018764
  669        4.460504870018763        4.460504870018764
  670        4.460504870018763        4.460504870018764
  671        4.460504870018763        4.460504870018764
  672        4.460504870018763        4.460504870018764
  673        4.460504870018763        4.460504870018764
  674        4.460504870018763        4.460504870018764
  675        4.460504870018763        4.460504870018764
  676        4.460504870018763        4.460504870018764
  677        4.460504870018763        4.460504870018764
  678        4.460504870018763        4.460504870018764
  679        4.460504870018763        4.460504870018764
  680        4.460504870018763        4.460504870018764
  681        4.460504870018763        4.460504870018764
  682        4.460504870018763        4.460504870018764
  683        4.460504870018763        4.460504870018764
  684        4.460504870018763        4.460504870018764
  685        4.460504870018763        4.460504870018764
  686        4.460504870018763        4.460504870018764
  687        4.460504870018763        4.460504870018764
  688        4.460504870018763        4.460504870018764
  689        4.460504870018763        4.460504870018764
  690        4.460504870018763        4.460504870018764
  691        4.460504870018763        4.460504870018764
  692        4.460504870018763        4.460504870018764
  693        4.460504870018763        4.460504870018764
  694        4.460504870018763        4.460504870018764
  695        4.460504870018763        4.460504870018764
  696        4.460504870018763        4.460504870018764
  697        4.460504870018763        4.460504870018764
  698        4.460504870018763        4.460504870018764
  699        4.460504870018763        4.460504870018764
  700        4.460504870018763        4.460504870018764
  701        4.460504870018763        4.460504870018764
  702        4.460504870018763        4.460504870018764
  703        4.460504870018763        4.460504870018764
  704        4.460504870018763        4.460504870018764
  705        4.460504870018763        4.460504870018764
  706        4.460504870018763        4.460504870018764
  707        4.460504870018763        4.460504870018764
  708        4.460504870018763        4.460504870018764
  709        4.460504870018763        4.460504870018764
  710        4.460504870018763        4.460504870018764
  711        4.460504870018763        4.460504870018764
  712        4.460504870018763        4.460504870018764
  713        4.460504870018763        4.460504870018764
  714        4.460504870018763        4.460504870018764
  715        4.460504870018763        4.460504870018764
  716        4.460504870018763        4.460504870018764
  717        4.460504870018763        4.460504870018764
  718        4.460504870018763        4.460504870018764
  719        4.460504870018763        4.460504870018764
  720        4.460504870018763        4.460504870018764
  721        4.460504870018763        4.460504870018764
  722        4.460504870018763        4.460504870018764
  723        4.460504870018763        4.460504870018764
  724        4.460504870018763        4.460504870018764
  725        4.460504870018763        4.460504870018764
  726        4.460504870018763        4.460504870018764
  727        4.460504870018763        4.460504870018764
  728        4.460504870018763        4.460504870018764
  729        4.460504870018763        4.460504870018764
  730        4.460504870018763        4.460504870018764
  731        4.460504870018763        4.460504870018764
  732        4.460504870018763        4.460504870018764
  733        4.460504870018763        4.460504870018764
  734        4.460504870018763        4.460504870018764
